sim_id,condition,day,turn,role,action,food_offer,price_offer,unit_price,conflict_score,buyer_money,buyer_food,seller_money,seller_food,llm_raw_output
1,A_Baseline,3,3,買い手,propose,250,250000,1000.0,1.2039728043259361,150000,250,850000,750,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
1,A_Baseline,3,4,売り手,propose,150,195000,1300.0,0.1431008436406733,150000,250,850000,750,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 4,
  ""proposed_food"": 150,
  ""proposed_price"": 195000,
  ""action"": ""propose""
}
```"
1,A_Baseline,3,5,買い手,propose,150,150000,1000.0,0.0,150000,250,850000,750,"```json
{
  ""estimated_opponent_budget"": 120000,
  ""policy_id"": 3,
  ""proposed_food"": 150,
  ""proposed_price"": 150000,
  ""action"": ""propose""
}
```"
1,A_Baseline,3,6,売り手,accept,150,150000,,0.0,150000,250,850000,750,"```json
{
  ""estimated_opponent_budget"": 150000,
  ""policy_id"": 3,
  ""proposed_food"": 150,
  ""proposed_price"": 150000,
  ""action"": ""accept""
}
```"
1,A_Baseline,4,1,買い手,propose,250,250000,1000.0,0.0,0,100,1000000,500,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
1,A_Baseline,4,2,売り手,propose,100,160000,1600.0,0.20763936477824455,0,100,1000000,500,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 6,
  ""proposed_food"": 100,
  ""proposed_price"": 160000,
  ""action"": ""propose""
}
```"
1,A_Baseline,4,3,買い手,propose,250,250000,1000.0,0.0,0,100,1000000,500,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
1,A_Baseline,4,4,売り手,propose,100,130000,1300.0,0.2076393647782445,0,100,1000000,500,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 4,
  ""proposed_food"": 100,
  ""proposed_price"": 130000,
  ""action"": ""propose""
}
```"
1,A_Baseline,4,5,買い手,propose,250,250000,1000.0,0.0,0,100,1000000,500,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
1,A_Baseline,4,6,売り手,propose,100,100000,1000.0,0.262364264467491,0,100,1000000,500,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 4,
  ""proposed_food"": 100,
  ""proposed_price"": 100000,
  ""action"": ""propose""
}
```"
1,A_Baseline,4,7,買い手(最終判定),propose,100,100000,1000.0,0.0,0,100,1000000,500,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
2,A_Baseline,1,1,買い手,propose,1000,500000,500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 2,
  ""proposed_food"": 1000,
  ""proposed_price"": 500000,
  ""action"": ""propose""
}
```"
2,A_Baseline,1,2,売り手,propose,500,750000,1500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 1000000,
  ""policy_id"": 1,
  ""proposed_food"": 500,
  ""proposed_price"": 750000,
  ""action"": ""propose""
}
```"
2,A_Baseline,1,3,買い手,propose,500,500000,1000.0,0.6931471805599453,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 750000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 500000,
  ""action"": ""propose""
}
```"
2,A_Baseline,1,4,売り手,propose,500,625000,1250.0,0.1823215567939546,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 600000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 625000,
  ""action"": ""propose""
}
```"
2,A_Baseline,1,5,買い手,accept,500,625000,,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 625000,
  ""policy_id"": 4,
  ""proposed_food"": 500,
  ""proposed_price"": 625000,
  ""action"": ""accept""
}
```"
2,A_Baseline,2,1,買い手,propose,500,250000,500.0,0.6931471805599453,375000,400,625000,1000,"```json
{
  ""estimated_opponent_budget"": 0,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 250000,
  ""action"": ""propose""
}
```"
2,A_Baseline,2,2,売り手,propose,200,300000,1500.0,0.1823215567939546,375000,400,625000,1000,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 1,
  ""proposed_food"": 200,
  ""proposed_price"": 300000,
  ""action"": ""propose""
}
```"
2,A_Baseline,2,3,買い手,propose,400,350000,875.0,0.5596157879354227,375000,400,625000,1000,"```json
{
  ""estimated_opponent_budget"": 1000,
  ""policy_id"": 5,
  ""proposed_food"": 400,
  ""proposed_price"": 350000,
  ""action"": ""propose""
}
```"
2,A_Baseline,2,4,売り手,propose,200,280000,1400.0,0.06899287148695143,375000,400,625000,1000,"```json
{
  ""estimated_opponent_budget"": 400000,
  ""policy_id"": 4,
  ""proposed_food"": 200,
  ""proposed_price"": 280000,
  ""action"": ""propose""
}
```"
2,A_Baseline,2,5,買い手,propose,250,250000,1000.0,0.13353139262452257,375000,400,625000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
2,A_Baseline,2,6,売り手,propose,250,250000,1000.0,0.3364722366212129,375000,400,625000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
2,A_Baseline,2,7,買い手(最終判定),accept,250,250000,1000.0,0.0,375000,400,625000,1000,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 1,
  ""proposed_food"": 250,
  ""proposed_price"": 250000,
  ""action"": ""accept""
}
```"
2,A_Baseline,3,1,買い手,propose,500,100000,200.0,1.6094379124341003,125000,350,875000,650,"```json
{
  ""estimated_opponent_budget"": 100000,
  ""policy_id"": 5,
  ""proposed_food"": 500,
  ""proposed_price"": 100000,
  ""action"": ""propose""
}
```"
2,A_Baseline,3,2,売り手,propose,50,90000,1800.0,0.5877866649021191,125000,350,875000,650,"```json
{
  ""estimated_opponent_budget"": 150000,
  ""policy_id"": 1,
  ""proposed_food"": 50,
  ""proposed_price"": 90000,
  ""action"": ""propose""
}
```"
2,A_Baseline,3,3,買い手,propose,250,250000,1000.0,1.6094379124341003,125000,350,875000,650,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
2,A_Baseline,3,4,売り手,propose,50,70000,1400.0,0.25131442828090605,125000,350,875000,650,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 2,
  ""proposed_food"": 50,
  ""proposed_price"": 70000,
  ""action"": ""propose""
}
```"
2,A_Baseline,3,5,買い手,propose,250,250000,1000.0,0.0,125000,350,875000,650,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
2,A_Baseline,3,6,売り手,propose,50,50000,1000.0,0.3364722366212129,125000,350,875000,650,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 4,
  ""proposed_food"": 50,
  ""proposed_price"": 50000,
  ""action"": ""propose""
}
```"
2,A_Baseline,3,7,買い手(最終判定),propose,50,50000,1000.0,0.0,125000,350,875000,650,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
2,A_Baseline,4,1,買い手,propose,250,100000,400.0,0.916290731874155,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 100000,
  ""policy_id"": 2,
  ""proposed_food"": 250,
  ""proposed_price"": 100000,
  ""action"": ""propose""
}
```"
2,A_Baseline,4,2,売り手,propose,100,180000,1800.0,0.5877866649021191,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 200000,
  ""policy_id"": 1,
  ""proposed_food"": 100,
  ""proposed_price"": 180000,
  ""action"": ""propose""
}
```"
2,A_Baseline,4,3,買い手,propose,250,125000,500.0,0.22314355131420976,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 180000,
  ""policy_id"": 3,
  ""proposed_food"": 250,
  ""proposed_price"": 125000,
  ""action"": ""propose""
}
```"
2,A_Baseline,4,4,売り手,propose,100,100000,1000.0,0.587786664902119,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 150000,
  ""policy_id"": 4,
  ""proposed_food"": 100,
  ""proposed_price"": 100000,
  ""action"": ""propose""
}
```"
2,A_Baseline,4,5,買い手,propose,250,250000,1000.0,0.6931471805599453,125000,50,875000,550,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
2,A_Baseline,4,6,売り手,propose,150,150000,1000.0,0.0,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 4,
  ""proposed_food"": 150,
  ""proposed_price"": 150000,
  ""action"": ""propose""
}
```"
2,A_Baseline,4,7,買い手(最終判定),reject,150,150000,1000.0,0.0,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 0,
  ""policy_id"": 6,
  ""proposed_food"": 0,
  ""proposed_price"": 0,
  ""action"": ""reject""
}
```"
3,A_Baseline,1,1,買い手,propose,500,250000,500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 250000,
  ""action"": ""propose""
}
```"
3,A_Baseline,1,2,売り手,propose,500,900000,1800.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 6,
  ""proposed_food"": 500,
  ""proposed_price"": 900000,
  ""action"": ""propose""
}
```"
3,A_Baseline,1,3,買い手,propose,500,600000,1200.0,0.8754687373538999,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 600000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 600000,
  ""action"": ""propose""
}
```"
3,A_Baseline,1,4,売り手,propose,500,750000,1500.0,0.1823215567939546,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 700000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 750000,
  ""action"": ""propose""
}
```"
3,A_Baseline,1,5,買い手,accept,500,750000,,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 750000,
  ""policy_id"": 4,
  ""proposed_food"": 500,
  ""proposed_price"": 750000,
  ""action"": ""accept""
}
```"
3,A_Baseline,2,1,買い手,propose,500,150000,300.0,1.3862943611198906,250000,400,750000,1000,"```json
{
  ""estimated_opponent_budget"": 0,
  ""policy_id"": 1,
  ""proposed_food"": 500,
  ""proposed_price"": 150000,
  ""action"": ""propose""
}
```"
3,A_Baseline,2,2,売り手,propose,200,300000,1500.0,0.0,250000,400,750000,1000,"```json
{
  ""estimated_opponent_budget"": 200000,
  ""policy_id"": 2,
  ""proposed_food"": 200,
  ""proposed_price"": 300000,
  ""action"": ""propose""
}
```"
3,A_Baseline,2,3,買い手,propose,250,250000,1000.0,1.2039728043259361,250000,400,750000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
3,A_Baseline,2,4,売り手,propose,200,260000,1300.0,0.1431008436406733,250000,400,750000,1000,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 2,
  ""proposed_food"": 200,
  ""proposed_price"": 260000,
  ""action"": ""propose""
}
```"
3,A_Baseline,2,5,買い手,propose,200,250000,1250.0,0.22314355131420976,250000,400,750000,1000,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 4,
  ""proposed_food"": 200,
  ""proposed_price"": 250000,
  ""action"": ""propose""
}
```"
3,A_Baseline,2,6,売り手,accept,0,0,,0.0,250000,400,750000,1000,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 5,
  ""proposed_food"": 0,
  ""proposed_price"": 0,
  ""action"": ""accept""
}
```"
3,A_Baseline,3,1,買い手,propose,250,250000,1000.0,0.2231435513142097,0,300,1000000,700,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
3,A_Baseline,3,2,売り手,propose,100,180000,1800.0,0.32542240043462795,0,300,1000000,700,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 6,
  ""proposed_food"": 100,
  ""proposed_price"": 180000,
  ""action"": ""propose""
}
```"
3,A_Baseline,3,3,買い手,propose,250,250000,1000.0,0.0,0,300,1000000,700,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
3,A_Baseline,3,4,売り手,accept,250,250000,,0.0,0,300,1000000,700,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 3,
  ""proposed_food"": 250,
  ""proposed_price"": 250000,
  ""action"": ""accept""
}
```"
3,A_Baseline,4,1,買い手,propose,350,175000,500.0,0.6931471805599453,-250000,250,1250000,350,"```json
{
  ""estimated_opponent_budget"": 1000000,
  ""policy_id"": 1,
  ""proposed_food"": 350,
  ""proposed_price"": 175000,
  ""action"": ""propose""
}
```"
3,A_Baseline,4,2,売り手,propose,250,250000,1000.0,0.587786664902119,-250000,250,1250000,350,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
3,A_Baseline,4,3,買い手,accept,250,250000,,0.0,-250000,250,1250000,350,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 6,
  ""proposed_food"": 250,
  ""proposed_price"": 250000,
  ""action"": ""accept""
}
```"
4,A_Baseline,1,1,買い手,propose,500,250000,500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 250000,
  ""action"": ""propose""
}
```"
4,A_Baseline,1,2,売り手,propose,500,750000,1500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 1,
  ""proposed_food"": 500,
  ""proposed_price"": 750000,
  ""action"": ""propose""
}
```"
4,A_Baseline,1,3,買い手,propose,500,500000,1000.0,0.6931471805599453,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 750000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 500000,
  ""action"": ""propose""
}
```"
4,A_Baseline,1,4,売り手,propose,500,625000,1250.0,0.1823215567939546,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 600000,
  ""policy_id"": 3,
  ""proposed_food"": 500,
  ""proposed_price"": 625000,
  ""action"": ""propose""
}
```"
4,A_Baseline,1,5,買い手,accept,500,625000,,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 600000,
  ""policy_id"": 3,
  ""proposed_food"": 500,
  ""proposed_price"": 625000,
  ""action"": ""accept""
}
```"
4,A_Baseline,2,1,買い手,propose,600,300000,500.0,0.6931471805599453,375000,400,625000,1000,"```json
{
  ""estimated_opponent_budget"": 0,
  ""policy_id"": 2,
  ""proposed_food"": 600,
  ""proposed_price"": 300000,
  ""action"": ""propose""
}
```"
4,A_Baseline,2,2,売り手,propose,250,250000,1000.0,0.2231435513142097,375000,400,625000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,2,3,買い手,propose,250,250000,1000.0,0.6931471805599453,375000,400,625000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,2,4,売り手,propose,250,250000,1000.0,0.0,375000,400,625000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,2,5,買い手,propose,250,250000,1000.0,0.0,375000,400,625000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,2,6,売り手,propose,250,250000,1000.0,0.0,375000,400,625000,1000,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,2,7,買い手(最終判定),accept,250,250000,1000.0,0.0,375000,400,625000,1000,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 1,
  ""proposed_food"": 250,
  ""proposed_price"": 250000,
  ""action"": ""accept""
}
```"
4,A_Baseline,3,1,買い手,propose,250,250000,1000.0,0.0,125000,350,875000,650,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,3,2,売り手,propose,50,90000,1800.0,0.5877866649021191,125000,350,875000,650,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 6,
  ""proposed_food"": 50,
  ""proposed_price"": 90000,
  ""action"": ""propose""
}
```"
4,A_Baseline,3,3,買い手,propose,100,80000,800.0,0.2231435513142097,125000,350,875000,650,"```json
{
  ""estimated_opponent_budget"": 100000,
  ""policy_id"": 2,
  ""proposed_food"": 100,
  ""proposed_price"": 80000,
  ""action"": ""propose""
}
```"
4,A_Baseline,3,4,売り手,propose,50,60000,1200.0,0.40546510810816444,125000,350,875000,650,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 5,
  ""proposed_food"": 50,
  ""proposed_price"": 60000,
  ""action"": ""propose""
}
```"
4,A_Baseline,3,5,買い手,propose,250,250000,1000.0,0.22314355131420976,125000,350,875000,650,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,3,6,売り手,propose,250,250000,1000.0,0.1823215567939546,125000,350,875000,650,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,3,7,買い手(最終判定),propose,250,250000,1000.0,0.0,125000,350,875000,650,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,4,1,買い手,propose,250,100000,400.0,0.916290731874155,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 150000,
  ""policy_id"": 4,
  ""proposed_food"": 250,
  ""proposed_price"": 100000,
  ""action"": ""propose""
}
```"
4,A_Baseline,4,2,売り手,propose,250,250000,1000.0,0.0,125000,50,875000,550,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,4,3,買い手,propose,250,125000,500.0,0.22314355131420976,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 200000,
  ""policy_id"": 3,
  ""proposed_food"": 250,
  ""proposed_price"": 125000,
  ""action"": ""propose""
}
```"
4,A_Baseline,4,4,売り手,propose,150,135000,900.0,0.10536051565782628,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 150000,
  ""policy_id"": 4,
  ""proposed_food"": 150,
  ""proposed_price"": 135000,
  ""action"": ""propose""
}
```"
4,A_Baseline,4,5,買い手,propose,250,125000,500.0,0.0,125000,50,875000,550,"```json
{
  ""estimated_opponent_budget"": 100000,
  ""policy_id"": 3,
  ""proposed_food"": 250,
  ""proposed_price"": 125000,
  ""action"": ""propose""
}
```"
4,A_Baseline,4,6,売り手,propose,250,250000,1000.0,0.10536051565782635,125000,50,875000,550,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
4,A_Baseline,4,7,買い手(最終判定),propose,250,250000,1000.0,0.0,125000,50,875000,550,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
5,A_Baseline,1,1,買い手,propose,1000,500000,500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 0,
  ""policy_id"": 2,
  ""proposed_food"": 1000,
  ""proposed_price"": 500000,
  ""action"": ""propose""
}
```"
5,A_Baseline,1,2,売り手,propose,500,900000,1800.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 1000000,
  ""policy_id"": 1,
  ""proposed_food"": 500,
  ""proposed_price"": 900000,
  ""action"": ""propose""
}
```"
5,A_Baseline,1,3,買い手,propose,250,250000,1000.0,0.6931471805599453,1000000,200,0,1600,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
5,A_Baseline,1,4,売り手,propose,250,350000,1400.0,0.25131442828090605,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 2,
  ""proposed_food"": 250,
  ""proposed_price"": 350000,
  ""action"": ""propose""
}
```"
5,A_Baseline,1,5,買い手,accept,250,350000,,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 350000,
  ""policy_id"": 2,
  ""proposed_food"": 250,
  ""proposed_price"": 350000,
  ""action"": ""accept""
}
```"
5,A_Baseline,2,1,買い手,propose,600,300000,500.0,0.6931471805599453,650000,150,350000,1250,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 2,
  ""proposed_food"": 600,
  ""proposed_price"": 300000,
  ""action"": ""propose""
}
```"
5,A_Baseline,2,2,売り手,propose,400,480000,1200.0,0.15415067982725836,650000,150,350000,1250,"```json
{
  ""estimated_opponent_budget"": 400000,
  ""policy_id"": 2,
  ""proposed_food"": 400,
  ""proposed_price"": 480000,
  ""action"": ""propose""
}
```"
5,A_Baseline,2,3,買い手,accept,400,480000,,0.0,650000,150,350000,1250,"```json
{
  ""estimated_opponent_budget"": 480000,
  ""policy_id"": 4,
  ""proposed_food"": 400,
  ""proposed_price"": 480000,
  ""action"": ""accept""
}
```"
5,A_Baseline,3,1,買い手,propose,300,150000,500.0,0.0,170000,250,830000,750,"```json
{
  ""estimated_opponent_budget"": 100000,
  ""policy_id"": 3,
  ""proposed_food"": 300,
  ""proposed_price"": 150000,
  ""action"": ""propose""
}
```"
5,A_Baseline,3,2,売り手,propose,150,225000,1500.0,0.22314355131420976,170000,250,830000,750,"```json
{
  ""estimated_opponent_budget"": 200000,
  ""policy_id"": 2,
  ""proposed_food"": 150,
  ""proposed_price"": 225000,
  ""action"": ""propose""
}
```"
5,A_Baseline,3,3,買い手,propose,150,150000,1000.0,0.6931471805599453,170000,250,830000,750,"```json
{
  ""estimated_opponent_budget"": 150000,
  ""policy_id"": 6,
  ""proposed_food"": 150,
  ""proposed_price"": 150000,
  ""action"": ""propose""
}
```"
5,A_Baseline,3,4,売り手,accept,150,150000,,0.0,170000,250,830000,750,"```json
{
  ""estimated_opponent_budget"": 150000,
  ""policy_id"": 4,
  ""proposed_food"": 150,
  ""proposed_price"": 150000,
  ""action"": ""accept""
}
```"
5,A_Baseline,4,1,買い手,propose,250,250000,1000.0,0.0,20000,100,980000,500,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
5,A_Baseline,4,2,売り手,propose,100,180000,1800.0,0.1823215567939546,20000,100,980000,500,"```json
{
  ""estimated_opponent_budget"": 300000,
  ""policy_id"": 2,
  ""proposed_food"": 100,
  ""proposed_price"": 180000,
  ""action"": ""propose""
}
```"
5,A_Baseline,4,3,買い手,propose,250,250000,1000.0,0.0,20000,100,980000,500,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
5,A_Baseline,4,4,売り手,propose,100,140000,1400.0,0.25131442828090605,20000,100,980000,500,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 3,
  ""proposed_food"": 100,
  ""proposed_price"": 140000,
  ""action"": ""propose""
}
```"
5,A_Baseline,4,5,買い手,propose,250,250000,1000.0,0.0,20000,100,980000,500,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
5,A_Baseline,4,6,売り手,propose,100,100000,1000.0,0.3364722366212129,20000,100,980000,500,"```json
{
  ""estimated_opponent_budget"": 250000,
  ""policy_id"": 4,
  ""proposed_food"": 100,
  ""proposed_price"": 100000,
  ""action"": ""propose""
}
```"
5,A_Baseline,4,7,買い手(最終判定),reject,100,100000,1000.0,0.0,20000,100,980000,500,"```json
{
  ""estimated_opponent_budget"": 100000,
  ""policy_id"": 6,
  ""proposed_food"": 0,
  ""proposed_price"": 0,
  ""action"": ""reject""
}
```"
6,A_Baseline,1,1,買い手,propose,500,250000,500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 2,
  ""proposed_food"": 500,
  ""proposed_price"": 250000,
  ""action"": ""propose""
}
```"
6,A_Baseline,1,2,売り手,propose,500,750000,1500.0,0.0,1000000,200,0,1600,"```json
{
  ""estimated_opponent_budget"": 500000,
  ""policy_id"": 1,
  ""proposed_food"": 500,
  ""proposed_price"": 750000,
  ""action"": ""propose""
}
```"
6,A_Baseline,1,3,買い手,propose,250,250000,1000.0,0.6931471805599453,1000000,200,0,1600,"{ ""action"": ""propose"", ""proposed_food"": 250, ""proposed_price"": 250000, ""policy_id"": 1 }"
